ticker,dealAnnounceDate,dealMethod,dealAction,dealQuantity,dealPrice,dealRatio,datime
VCG,2022-02-24,Cổ đông sáng lập,Bán,-40000.0,33751.0,-0.283,2312091722
VCG,2022-02-24,Cổ đông sáng lập,Mua,40000.0,33751.0,-0.283,2312091722
VCG,2022-01-25,Cổ đông lớn,Mua,0.0,36597.0,-0.339,2312091722
VCG,2022-01-25,Cổ đông lớn,Bán,0.0,36597.0,-0.339,2312091722
VCG,2021-04-01,Cổ đông nội bộ,Bán,-15626.0,39624.0,-0.389,2312091722
VCG,2020-08-25,Cổ đông lớn,Bán,-94010175.0,26689.0,-0.093,2312091722
VCG,2020-08-25,Cổ đông lớn,Bán,-33445400.0,26689.0,-0.093,2312091722
VCG,2019-01-08,Cổ đông lớn,Mua,94010175.0,18063.0,0.34,2312091722
VCG,2019-01-05,Cổ đông lớn,Bán,-94010175.0,17199.0,0.407,2312091722
VCG,2019-01-03,Cổ đông lớn,Bán,-33455400.0,17906.0,0.352,2312091722
VCG,2019-01-02,Cổ đông lớn,Mua,33455400.0,18063.0,0.34,2312091722
VCG,2023-11-07,Cổ đông lớn,Mua,1300000.0,21400.0,0.131,2312091722
VCG,2023-10-12,Cổ đông sáng lập,Bán,-12000.0,25750.0,-0.06,2312091722
VCG,2023-09-05,Cổ đông lớn,Bán,-39000000.0,28950.0,-0.164,2312091722
VCG,2023-08-25,Cổ đông sáng lập,Mua,12000.0,26500.0,-0.087,2312091722
VCG,2023-05-12,Cổ đông lớn,Bán,-18250000.0,18227.0,0.328,2312091722
VCG,2023-04-06,Cổ đông lớn,Bán,-19600000.0,19091.0,0.268,2312091722
VCG,2023-03-27,Cổ đông lớn,Bán,-13000000.0,19091.0,0.268,2312091722
VCG,2022-02-28,Cổ đông lớn,Mua,277842256.0,34147.0,-0.291,2312091722
VCG,2022-02-28,Cổ đông lớn,Bán,-277842256.0,34147.0,-0.291,2312091722
VCG,2022-02-24,Cổ đông sáng lập,Bán,-40000.0,33751.0,-0.283,2312091722
VCG,2022-02-24,Cổ đông sáng lập,Mua,40000.0,33751.0,-0.283,2312091722
VCG,2022-01-25,Cổ đông lớn,Mua,0.0,36597.0,-0.339,2312091722
VCG,2022-01-25,Cổ đông lớn,Bán,0.0,36597.0,-0.339,2312091722
VCG,2021-04-01,Cổ đông nội bộ,Bán,-15626.0,39624.0,-0.389,2312091722
VCG,2020-08-25,Cổ đông lớn,Bán,-94010175.0,26689.0,-0.093,2312091722
VCG,2020-08-25,Cổ đông lớn,Bán,-33445400.0,26689.0,-0.093,2312091722
VCG,2019-01-08,Cổ đông lớn,Mua,94010175.0,18063.0,0.34,2312091722
VCG,2019-01-05,Cổ đông lớn,Bán,-94010175.0,17199.0,0.407,2312091722
VCG,2019-01-03,Cổ đông lớn,Bán,-33455400.0,17906.0,0.352,2312091722
VCG,2019-01-02,Cổ đông lớn,Mua,33455400.0,18063.0,0.34,2312091722
VCS,2020-12-28,Cổ đông nội bộ,Bán,-105000.0,82900.0,-0.318,2312091722
VCS,2019-10-24,Cổ đông nội bộ,Mua,2447.0,77920.0,-0.275,2312091722
VCS,2018-10-19,Cổ đông lớn,Bán,-29488.0,61308.0,-0.078,2312091722
VCS,2018-08-03,Cổ đông nội bộ,Mua,1650000.0,72078.0,-0.216,2312091722
VCS,2018-01-02,Cổ đông lớn,Mua,2675544.0,94001.0,-0.399,2312091722
VCS,2017-03-08,Cổ đông lớn,Mua,2500000.0,45451.0,0.243,2312091722
VCS,2016-12-26,Cổ đông lớn,Bán,-1000000.0,38237.0,0.478,2312091722
VCS,2016-12-26,Cổ đông lớn,Bán,-800000.0,38237.0,0.478,2312091722
VCS,2016-12-21,Cổ đông nội bộ,Mua,1000000.0,39860.0,0.417,2312091722
VCS,2016-12-15,Cổ đông nội bộ,Bán,-92192.0,37425.0,0.51,2312091722
VCS,2014-11-05,Cổ đông nội bộ,Bán,-15695.0,,,2312091722
VCS,2014-10-27,Cổ đông nội bộ,Bán,-109847.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2542001.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2543971.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2543952.0,,,2312091722
VCS,2014-08-15,Cổ đông lớn,Mua,29381921.0,,,2312091722
VCS,2014-07-25,Cổ đông lớn,Bán,-3300000.0,,,2312091722
VCS,2014-07-25,Cổ đông lớn,Bán,-3427300.0,,,2312091722
VCS,2014-06-23,Cổ đông lớn,Mua,2542000.0,,,2312091722
VCS,2014-06-23,Cổ đông lớn,Mua,2543962.0,,,2312091722
VCS,2020-12-28,Cổ đông nội bộ,Bán,-105000.0,82900.0,-0.318,2312091722
VCS,2019-10-24,Cổ đông nội bộ,Mua,2447.0,77920.0,-0.275,2312091722
VCS,2018-10-19,Cổ đông lớn,Bán,-29488.0,61308.0,-0.078,2312091722
VCS,2018-08-03,Cổ đông nội bộ,Mua,1650000.0,72078.0,-0.216,2312091722
VCS,2018-01-02,Cổ đông lớn,Mua,2675544.0,94001.0,-0.399,2312091722
VCS,2017-03-08,Cổ đông lớn,Mua,2500000.0,45451.0,0.243,2312091722
VCS,2016-12-26,Cổ đông lớn,Bán,-1000000.0,38237.0,0.478,2312091722
VCS,2016-12-26,Cổ đông lớn,Bán,-800000.0,38237.0,0.478,2312091722
VCS,2016-12-21,Cổ đông nội bộ,Mua,1000000.0,39860.0,0.417,2312091722
VCS,2016-12-15,Cổ đông nội bộ,Bán,-92192.0,37425.0,0.51,2312091722
VCS,2014-11-05,Cổ đông nội bộ,Bán,-15695.0,,,2312091722
VCS,2014-10-27,Cổ đông nội bộ,Bán,-109847.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2542001.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2543971.0,,,2312091722
VCS,2014-08-20,Cổ đông lớn,Bán,-2543952.0,,,2312091722
VCS,2014-08-15,Cổ đông lớn,Mua,29381921.0,,,2312091722
VCS,2014-07-25,Cổ đông lớn,Bán,-3300000.0,,,2312091722
VCS,2014-07-25,Cổ đông lớn,Bán,-3427300.0,,,2312091722
VCS,2014-06-23,Cổ đông lớn,Mua,2542000.0,,,2312091722
VCS,2014-06-23,Cổ đông lớn,Mua,2543962.0,,,2312091722
VCT,2023-06-07,Cổ đông nội bộ,Mua,242000.0,21800.0,-0.147,2312091722
VCT,2023-06-07,Cổ đông nội bộ,Mua,264000.0,21800.0,-0.147,2312091722
VCT,2023-06-06,Cổ đông lớn,Bán,-506000.0,21800.0,-0.147,2312091722
VCT,2019-05-10,Cổ đông lớn,Bán,-10000.0,5000.0,2.72,2312091722
VCT,2018-06-01,Cổ đông lớn,Mua,35100.0,9200.0,1.022,2312091722
VCT,2017-12-11,Cổ đông nội bộ,Mua,62848.0,3000.0,5.2,2312091722
VCT,2017-11-15,Cổ đông nội bộ,Bán,-62848.0,3000.0,5.2,2312091722
VCT,2023-06-07,Cổ đông nội bộ,Mua,242000.0,21800.0,-0.147,2312091722
VCT,2023-06-07,Cổ đông nội bộ,Mua,264000.0,21800.0,-0.147,2312091722
VCT,2023-06-06,Cổ đông lớn,Bán,-506000.0,21800.0,-0.147,2312091722
VCT,2019-05-10,Cổ đông lớn,Bán,-10000.0,5000.0,2.72,2312091722
VCT,2018-06-01,Cổ đông lớn,Mua,35100.0,9200.0,1.022,2312091722
VCT,2017-12-11,Cổ đông nội bộ,Mua,62848.0,3000.0,5.2,2312091722
VCT,2017-11-15,Cổ đông nội bộ,Bán,-62848.0,3000.0,5.2,2312091722
VCR,2022-04-04,Cổ đông lớn,Mua,57820000.0,47100.0,-0.516,2312091722
VCR,2021-03-24,Cổ đông lớn,Bán,-245000.0,22900.0,-0.004,2312091722
VCR,2021-02-18,Cổ đông lớn,Bán,-255000.0,22300.0,0.022,2312091722
VCR,2021-01-12,Cổ đông lớn,Bán,0.0,24600.0,-0.073,2312091722
VCR,2020-12-08,Cổ đông lớn,Bán,0.0,19000.0,0.2,2312091722
VCR,2020-11-03,Cổ đông lớn,Bán,0.0,18500.0,0.232,2312091722
VCR,2020-09-29,Cổ đông lớn,Bán,-600000.0,22800.0,0.0,2312091722
VCR,2020-09-01,Cổ đông lớn,Bán,-391267.0,20400.0,0.118,2312091722
VCR,2020-08-24,Cổ đông lớn,Bán,0.0,14500.0,0.572,2312091722
VCR,2020-07-21,Cổ đông lớn,Bán,0.0,9600.0,1.375,2312091722
VCR,2020-06-16,Cổ đông lớn,Bán,0.0,9400.0,1.426,2312091722
VCR,2020-05-06,Cổ đông lớn,Bán,0.0,8200.0,1.78,2312091722
VCR,2020-03-27,Cổ đông lớn,Bán,0.0,8000.0,1.85,2312091722
VCR,2020-03-19,Cổ đông nội bộ,Bán,-5000.0,9300.0,1.452,2312091722
VCR,2020-02-10,Cổ đông nội bộ,Bán,0.0,8600.0,1.651,2312091722
VCR,2020-01-21,Cổ đông lớn,Bán,0.0,8000.0,1.85,2312091722
VCR,2020-01-08,Cổ đông nội bộ,Bán,0.0,10700.0,1.131,2312091722
VCR,2019-12-16,Cổ đông lớn,Bán,0.0,13700.0,0.664,2312091722
VCR,2019-12-03,Cổ đông nội bộ,Bán,0.0,14600.0,0.562,2312091722
VCR,2019-11-08,Cổ đông lớn,Bán,-650900.0,15300.0,0.49,2312091722
VCR,2022-04-04,Cổ đông lớn,Mua,57820000.0,47100.0,-0.516,2312091722
VCR,2021-03-24,Cổ đông lớn,Bán,-245000.0,22900.0,-0.004,2312091722
VCR,2021-02-18,Cổ đông lớn,Bán,-255000.0,22300.0,0.022,2312091722
VCR,2021-01-12,Cổ đông lớn,Bán,0.0,24600.0,-0.073,2312091722
VCR,2020-12-08,Cổ đông lớn,Bán,0.0,19000.0,0.2,2312091722
VCR,2020-11-03,Cổ đông lớn,Bán,0.0,18500.0,0.232,2312091722
VCR,2020-09-29,Cổ đông lớn,Bán,-600000.0,22800.0,0.0,2312091722
VCR,2020-09-01,Cổ đông lớn,Bán,-391267.0,20400.0,0.118,2312091722
VCR,2020-08-24,Cổ đông lớn,Bán,0.0,14500.0,0.572,2312091722
VCR,2020-07-21,Cổ đông lớn,Bán,0.0,9600.0,1.375,2312091722
VCR,2020-06-16,Cổ đông lớn,Bán,0.0,9400.0,1.426,2312091722
VCR,2020-05-06,Cổ đông lớn,Bán,0.0,8200.0,1.78,2312091722
VCR,2020-03-27,Cổ đông lớn,Bán,0.0,8000.0,1.85,2312091722
VCR,2020-03-19,Cổ đông nội bộ,Bán,-5000.0,9300.0,1.452,2312091722
VCR,2020-02-10,Cổ đông nội bộ,Bán,0.0,8600.0,1.651,2312091722
VCR,2020-01-21,Cổ đông lớn,Bán,0.0,8000.0,1.85,2312091722
VCR,2020-01-08,Cổ đông nội bộ,Bán,0.0,10700.0,1.131,2312091722
VCR,2019-12-16,Cổ đông lớn,Bán,0.0,13700.0,0.664,2312091722
VCR,2019-12-03,Cổ đông nội bộ,Bán,0.0,14600.0,0.562,2312091722
VCR,2019-11-08,Cổ đông lớn,Bán,-650900.0,15300.0,0.49,2312091722
VCX,2021-05-28,Cổ đông lớn,Mua,97200.0,8700.0,-0.437,2312091722
VCX,2021-04-19,Cổ đông lớn,Mua,144100.0,8000.0,-0.388,2312091722
VCX,2021-01-22,Cổ đông lớn,Mua,343900.0,7200.0,-0.319,2312091722
VCX,2020-10-21,Cổ đông lớn,Mua,637520.0,5200.0,-0.058,2312091722
VCX,2020-09-03,Cổ đông lớn,Mua,281990.0,3400.0,0.441,2312091722
VCX,2020-07-28,Cổ đông lớn,Mua,655500.0,3500.0,0.4,2312091722
VCX,2020-05-19,Cổ đông lớn,Mua,496200.0,3500.0,0.4,2312091722
VCX,2019-05-02,Cổ đông nội bộ,Mua,0.0,1600.0,2.063,2312091722
VCX,2015-12-14,Cổ đông lớn,Bán,-6656000.0,3200.0,0.531,2312091722
VCX,2015-12-14,Cổ đông lớn,Mua,2600000.0,3200.0,0.531,2312091722
VCX,2015-12-14,Cổ đông lớn,Mua,4056000.0,3200.0,0.531,2312091722
VCX,2021-05-28,Cổ đông lớn,Mua,97200.0,8700.0,-0.437,2312091722
VCX,2021-04-19,Cổ đông lớn,Mua,144100.0,8000.0,-0.388,2312091722
VCX,2021-01-22,Cổ đông lớn,Mua,343900.0,7200.0,-0.319,2312091722
VCX,2020-10-21,Cổ đông lớn,Mua,637520.0,5200.0,-0.058,2312091722
VCX,2020-09-03,Cổ đông lớn,Mua,281990.0,3400.0,0.441,2312091722
VCX,2020-07-28,Cổ đông lớn,Mua,655500.0,3500.0,0.4,2312091722
VCX,2020-05-19,Cổ đông lớn,Mua,496200.0,3500.0,0.4,2312091722
VCX,2019-05-02,Cổ đông nội bộ,Mua,0.0,1600.0,2.063,2312091722
VCX,2015-12-14,Cổ đông lớn,Bán,-6656000.0,3200.0,0.531,2312091722
VCX,2015-12-14,Cổ đông lớn,Mua,2600000.0,3200.0,0.531,2312091722
VCX,2015-12-14,Cổ đông lớn,Mua,4056000.0,3200.0,0.531,2312091722
VDL,2022-07-29,Cổ đông lớn,Mua,5613217.0,24500.0,-0.449,2312091722
VDL,2020-10-15,Cổ đông nội bộ,Mua,233300.0,26000.0,-0.481,2312091722
VDL,2020-10-15,Cổ đông sáng lập,Bán,-159900.0,26000.0,-0.481,2312091722
VDL,2020-09-15,Cổ đông sáng lập,Bán,-72300.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông sáng lập,Mua,82000.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông sáng lập,Bán,-61600.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông nội bộ,Bán,-19900.0,25000.0,-0.46,2312091722
VDL,2019-12-02,Cổ đông sáng lập,Mua,800.0,25707.0,-0.475,2312091722
VDL,2019-10-25,Cổ đông sáng lập,Mua,700.0,24744.0,-0.454,2312091722
VDL,2019-10-04,Cổ đông sáng lập,Mua,135500.0,22337.0,-0.396,2312091722
VDL,2019-06-04,Cổ đông nội bộ,Bán,-10000.0,25418.0,-0.469,2312091722
VDL,2019-05-10,Cổ đông lớn,Mua,483121.0,25996.0,-0.481,2312091722
VDL,2019-04-23,Cổ đông nội bộ,Bán,-21549.0,25225.0,-0.465,2312091722
VDL,2019-04-22,Cổ đông sáng lập,Mua,107900.0,28017.0,-0.518,2312091722
VDL,2019-04-04,Cổ đông lớn,Mua,0.0,27921.0,-0.516,2312091722
VDL,2017-11-27,Cổ đông nội bộ,Bán,-152600.0,26975.0,-0.5,2312091722
VDL,2017-04-25,Cổ đông nội bộ,Bán,-15000.0,34877.0,-0.613,2312091722
VDL,2017-04-24,Cổ đông sáng lập,Bán,-18800.0,34877.0,-0.613,2312091722
VDL,2017-03-22,Cổ đông nội bộ,Bán,-4000.0,28824.0,-0.532,2312091722
VDL,2017-02-08,Cổ đông sáng lập,Bán,0.0,31625.0,-0.573,2312091722
VDL,2022-07-29,Cổ đông lớn,Mua,5613217.0,24500.0,-0.449,2312091722
VDL,2020-10-15,Cổ đông nội bộ,Mua,233300.0,26000.0,-0.481,2312091722
VDL,2020-10-15,Cổ đông sáng lập,Bán,-159900.0,26000.0,-0.481,2312091722
VDL,2020-09-15,Cổ đông sáng lập,Bán,-72300.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông sáng lập,Mua,82000.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông sáng lập,Bán,-61600.0,25000.0,-0.46,2312091722
VDL,2020-07-02,Cổ đông nội bộ,Bán,-19900.0,25000.0,-0.46,2312091722
VDL,2019-12-02,Cổ đông sáng lập,Mua,800.0,25707.0,-0.475,2312091722
VDL,2019-10-25,Cổ đông sáng lập,Mua,700.0,24744.0,-0.454,2312091722
VDL,2019-10-04,Cổ đông sáng lập,Mua,135500.0,22337.0,-0.396,2312091722
VDL,2019-06-04,Cổ đông nội bộ,Bán,-10000.0,25418.0,-0.469,2312091722
VDL,2019-05-10,Cổ đông lớn,Mua,483121.0,25996.0,-0.481,2312091722
VDL,2019-04-23,Cổ đông nội bộ,Bán,-21549.0,25225.0,-0.465,2312091722
VDL,2019-04-22,Cổ đông sáng lập,Mua,107900.0,28017.0,-0.518,2312091722
VDL,2019-04-04,Cổ đông lớn,Mua,0.0,27921.0,-0.516,2312091722
VDL,2017-11-27,Cổ đông nội bộ,Bán,-152600.0,26975.0,-0.5,2312091722
VDL,2017-04-25,Cổ đông nội bộ,Bán,-15000.0,34877.0,-0.613,2312091722
VDL,2017-04-24,Cổ đông sáng lập,Bán,-18800.0,34877.0,-0.613,2312091722
VDL,2017-03-22,Cổ đông nội bộ,Bán,-4000.0,28824.0,-0.532,2312091722
VDL,2017-02-08,Cổ đông sáng lập,Bán,0.0,31625.0,-0.573,2312091722
VDN,2023-01-04,Cổ đông nội bộ,Mua,8800.0,12200.0,0.172,2312091722
VDN,2023-01-04,Cổ đông nội bộ,Mua,11800.0,12200.0,0.172,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,0.0,9300.0,0.538,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,3000.0,9300.0,0.538,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,7400.0,9300.0,0.538,2312091722
VDN,2022-12-28,Cổ đông nội bộ,Mua,3000.0,9300.0,0.538,2312091722
VDN,2022-12-28,Cổ đông nội bộ,Mua,8800.0,9300.0,0.538,2312091722
VDN,2019-09-12,Cổ đông lớn,Mua,320000.0,12400.0,0.153,2312091722
VDN,2019-09-12,Cổ đông lớn,Bán,-320000.0,12400.0,0.153,2312091722
VDN,2019-07-11,Cổ đông nội bộ,Bán,-14000.0,12600.0,0.135,2312091722
VDN,2019-07-11,Cổ đông nội bộ,Mua,2200.0,12600.0,0.135,2312091722
VDN,2019-07-01,Cổ đông nội bộ,Mua,2200.0,12600.0,0.135,2312091722
VDN,2019-06-24,Cổ đông nội bộ,Mua,3000.0,11000.0,0.3,2312091722
VDN,2019-06-12,Cổ đông lớn,Mua,397865.0,12400.0,0.153,2312091722
VDN,2019-06-06,Cổ đông lớn,Bán,-263065.0,14500.0,-0.014,2312091722
VDN,2018-09-28,Cổ đông lớn,Mua,141865.0,5800.0,1.466,2312091722
VDN,2018-03-07,Cổ đông lớn,Mua,245925.0,4600.0,2.109,2312091722
VDN,2018-03-01,Cổ đông lớn,Bán,-245925.0,4600.0,2.109,2312091722
VDN,2017-12-22,Cổ đông lớn,Mua,141795.0,5800.0,1.466,2312091722
VDN,2017-10-31,Cổ đông lớn,Mua,30000.0,9900.0,0.444,2312091722
VDN,2023-01-04,Cổ đông nội bộ,Mua,8800.0,12200.0,0.172,2312091722
VDN,2023-01-04,Cổ đông nội bộ,Mua,11800.0,12200.0,0.172,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,0.0,9300.0,0.538,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,3000.0,9300.0,0.538,2312091722
VDN,2022-12-30,Cổ đông nội bộ,Mua,7400.0,9300.0,0.538,2312091722
VDN,2022-12-28,Cổ đông nội bộ,Mua,3000.0,9300.0,0.538,2312091722
VDN,2022-12-28,Cổ đông nội bộ,Mua,8800.0,9300.0,0.538,2312091722
VDN,2019-09-12,Cổ đông lớn,Mua,320000.0,12400.0,0.153,2312091722
VDN,2019-09-12,Cổ đông lớn,Bán,-320000.0,12400.0,0.153,2312091722
VDN,2019-07-11,Cổ đông nội bộ,Bán,-14000.0,12600.0,0.135,2312091722
VDN,2019-07-11,Cổ đông nội bộ,Mua,2200.0,12600.0,0.135,2312091722
VDN,2019-07-01,Cổ đông nội bộ,Mua,2200.0,12600.0,0.135,2312091722
VDN,2019-06-24,Cổ đông nội bộ,Mua,3000.0,11000.0,0.3,2312091722
VDN,2019-06-12,Cổ đông lớn,Mua,397865.0,12400.0,0.153,2312091722
VDN,2019-06-06,Cổ đông lớn,Bán,-263065.0,14500.0,-0.014,2312091722
VDN,2018-09-28,Cổ đông lớn,Mua,141865.0,5800.0,1.466,2312091722
VDN,2018-03-07,Cổ đông lớn,Mua,245925.0,4600.0,2.109,2312091722
VDN,2018-03-01,Cổ đông lớn,Bán,-245925.0,4600.0,2.109,2312091722
VDN,2017-12-22,Cổ đông lớn,Mua,141795.0,5800.0,1.466,2312091722
VDN,2017-10-31,Cổ đông lớn,Mua,30000.0,9900.0,0.444,2312091722
VCM,2023-11-09,Cổ đông lớn,Mua,141100.0,16400.0,-0.104,2312091722
VCM,2023-11-09,Cổ đông lớn,Mua,142000.0,16400.0,-0.104,2312091722
VCM,2023-07-06,Cổ đông lớn,Mua,720000.0,26000.0,-0.435,2312091722
VCM,2023-07-06,Cổ đông lớn,Mua,740400.0,26000.0,-0.435,2312091722
VCM,2023-06-27,Cổ đông lớn,Bán,-1326000.0,23800.0,-0.382,2312091722
VCM,2023-06-26,Cổ đông lớn,Bán,-130000.0,21900.0,-0.329,2312091722
VCM,2022-11-28,Cổ đông lớn,Bán,-231170.0,21300.0,-0.31,2312091722
VCM,2021-08-24,Cổ đông lớn,Bán,-6600.0,13763.0,0.068,2312091722
VCM,2021-03-26,Cổ đông lớn,Bán,-5400.0,17560.0,-0.163,2312091722
VCM,2021-01-25,Cổ đông lớn,Bán,-2000.0,17625.0,-0.166,2312091722
VCM,2019-07-31,Cổ đông lớn,Bán,-4400.0,25938.0,-0.433,2312091722
VCM,2018-10-02,Cổ đông nội bộ,Mua,30000.0,14340.0,0.025,2312091722
VCM,2018-03-02,Cổ đông nội bộ,Mua,1500.0,10727.0,0.37,2312091722
VCM,2017-12-25,Cổ đông nội bộ,Mua,24000.0,12059.0,0.219,2312091722
VCM,2017-10-23,Cổ đông nội bộ,Mua,0.0,11393.0,0.29,2312091722
VCM,2017-03-03,Cổ đông lớn,Mua,2700.0,14047.0,0.046,2312091722
VCM,2015-12-28,Cổ đông nội bộ,Mua,30000.0,5230.0,1.811,2312091722
VCM,2015-11-17,Cổ đông nội bộ,Mua,23400.0,5373.0,1.736,2312091722
VCM,2015-07-28,Cổ đông nội bộ,Mua,27000.0,5943.0,1.473,2312091722
VCM,2014-12-29,Cổ đông lớn,Mua,1400.0,,,2312091722
VCM,2023-11-09,Cổ đông lớn,Mua,141100.0,16400.0,-0.104,2312091722
VCM,2023-11-09,Cổ đông lớn,Mua,142000.0,16400.0,-0.104,2312091722
VCM,2023-07-06,Cổ đông lớn,Mua,720000.0,26000.0,-0.435,2312091722
VCM,2023-07-06,Cổ đông lớn,Mua,740400.0,26000.0,-0.435,2312091722
VCM,2023-06-27,Cổ đông lớn,Bán,-1326000.0,23800.0,-0.382,2312091722
VCM,2023-06-26,Cổ đông lớn,Bán,-130000.0,21900.0,-0.329,2312091722
VCM,2022-11-28,Cổ đông lớn,Bán,-231170.0,21300.0,-0.31,2312091722
VCM,2021-08-24,Cổ đông lớn,Bán,-6600.0,13763.0,0.068,2312091722
VCM,2021-03-26,Cổ đông lớn,Bán,-5400.0,17560.0,-0.163,2312091722
VCM,2021-01-25,Cổ đông lớn,Bán,-2000.0,17625.0,-0.166,2312091722
VCM,2019-07-31,Cổ đông lớn,Bán,-4400.0,25938.0,-0.433,2312091722
VCM,2018-10-02,Cổ đông nội bộ,Mua,30000.0,14340.0,0.025,2312091722
VCM,2018-03-02,Cổ đông nội bộ,Mua,1500.0,10727.0,0.37,2312091722
VCM,2017-12-25,Cổ đông nội bộ,Mua,24000.0,12059.0,0.219,2312091722
VCM,2017-10-23,Cổ đông nội bộ,Mua,0.0,11393.0,0.29,2312091722
VCM,2017-03-03,Cổ đông lớn,Mua,2700.0,14047.0,0.046,2312091722
VCM,2015-12-28,Cổ đông nội bộ,Mua,30000.0,5230.0,1.811,2312091722
VCM,2015-11-17,Cổ đông nội bộ,Mua,23400.0,5373.0,1.736,2312091722
VCM,2015-07-28,Cổ đông nội bộ,Mua,27000.0,5943.0,1.473,2312091722
VCM,2014-12-29,Cổ đông lớn,Mua,1400.0,,,2312091722
VDS,2023-05-08,Cổ đông sáng lập,Bán,-23700.0,10450.0,0.574,2312091722
VDS,2023-02-17,Cổ đông sáng lập,Mua,23700.0,7480.0,1.199,2312091722
VDS,2022-09-19,Cổ đông sáng lập,Mua,346500.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,25461.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,6258669.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,9350750.0,11350.0,0.449,2312091722
VDS,2022-09-08,Cổ đông nội bộ,Mua,35810.0,12400.0,0.327,2312091722
VDS,2022-09-07,Cổ đông nội bộ,Mua,18364.0,12500.0,0.316,2312091722
VDS,2022-09-06,Cổ đông nội bộ,Mua,0.0,13100.0,0.256,2312091722
VDS,2022-08-16,Cổ đông nội bộ,Mua,150000.0,14050.0,0.171,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,180000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông sáng lập,Mua,57200.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,450000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,220000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,34500.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,54105.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,50000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,48400.0,13150.0,0.251,2312091722
VDS,2022-08-11,Cổ đông nội bộ,Mua,50400.0,12850.0,0.28,2312091722
VDS,2022-08-11,Cổ đông nội bộ,Mua,120000.0,12850.0,0.28,2312091722
VDS,2023-05-08,Cổ đông sáng lập,Bán,-23700.0,10450.0,0.574,2312091722
VDS,2023-02-17,Cổ đông sáng lập,Mua,23700.0,7480.0,1.199,2312091722
VDS,2022-09-19,Cổ đông sáng lập,Mua,346500.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,25461.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,6258669.0,11350.0,0.449,2312091722
VDS,2022-09-19,Cổ đông nội bộ,Mua,9350750.0,11350.0,0.449,2312091722
VDS,2022-09-08,Cổ đông nội bộ,Mua,35810.0,12400.0,0.327,2312091722
VDS,2022-09-07,Cổ đông nội bộ,Mua,18364.0,12500.0,0.316,2312091722
VDS,2022-09-06,Cổ đông nội bộ,Mua,0.0,13100.0,0.256,2312091722
VDS,2022-08-16,Cổ đông nội bộ,Mua,150000.0,14050.0,0.171,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,180000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông sáng lập,Mua,57200.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,450000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,220000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,34500.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,54105.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,50000.0,13150.0,0.251,2312091722
VDS,2022-08-15,Cổ đông nội bộ,Mua,48400.0,13150.0,0.251,2312091722
VDS,2022-08-11,Cổ đông nội bộ,Mua,50400.0,12850.0,0.28,2312091722
VDS,2022-08-11,Cổ đông nội bộ,Mua,120000.0,12850.0,0.28,2312091722
VDT,2020-10-27,Cổ đông nội bộ,Mua,11300.0,13900.0,1.302,2312091722
