ticker,industry,industryEn,exchange,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,shortName,website,shareHolder_OwnPercent,companyProfile,historyDev,companyPromise,businessRisk,keyDevelopments,businessStrategies
RAL,Hàng cá nhân & Gia dụng,Personal & Household Goods,HOSE,0,0.019,23.5,23.5,2004.0,2371,Bóng đèn Phích nước Rạng Đông,https://rangdong.com.vn,,,,,,,
RBC,Hóa chất,Chemicals,UPCOM,305,0.0,9.9,10.0,2005.0,430,Công Nghiệp và Xuất nhập khẩu Cao Su,https://rubico.com.vn,,,,,,,
RBC,Hóa chất,Chemicals,UPCOM,305,0.0,9.9,10.0,2005.0,430,Công Nghiệp và Xuất nhập khẩu Cao Su,https://rubico.com.vn,,,,,,,
REE,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,16958,0.49,408.7,409.7,2005.0,2122,Cơ Điện Lạnh REE,https://www.reecorp.com,,,,,,,
REE,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,16958,0.49,408.7,409.7,2005.0,2122,Cơ Điện Lạnh REE,https://www.reecorp.com,,,,,,,
RDP,Hóa chất,Chemicals,HOSE,1196,0.005,49.1,49.1,2005.0,546,Nhựa Rạng Đông,https://rangdongholding.com.vn,,,,,,,
RDP,Hóa chất,Chemicals,HOSE,1196,0.005,49.1,49.1,2005.0,546,Nhựa Rạng Đông,https://rangdongholding.com.vn,,,,,,,
RCD,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,4.8,5.3,1993.0,15,XD - Địa ốc Cao su,http://www.rcd-vrg.vn,,,,,,,
RCD,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,4.8,5.3,1993.0,15,XD - Địa ốc Cao su,http://www.rcd-vrg.vn,,,,,,,
RCL,Bất động sản,Real Estate,HNX,411,0.01,13.9,13.9,2003.0,28,Địa Ốc Chợ Lớn,http://www.cholonres.com.vn,,,,,,,
RCL,Bất động sản,Real Estate,HNX,411,0.01,13.9,13.9,2003.0,28,Địa Ốc Chợ Lớn,http://www.cholonres.com.vn,,,,,,,
RCC,Xây dựng và Vật liệu,Construction & Materials,UPCOM,896,0.0,32.1,32.1,2005.0,154,Công trình Đường sắt,https://rccgroup.vn,,,,,,,
RCC,Xây dựng và Vật liệu,Construction & Materials,UPCOM,896,0.0,32.1,32.1,2005.0,154,Công trình Đường sắt,https://rccgroup.vn,,,,,,,
RGC,Truyền thông,Media,UPCOM,0,0.0,89.1,89.1,2007.0,606,Đầu tư PV-Inconess,http://www.pv-inconess.com.vn,,,,,,,
RGC,Truyền thông,Media,UPCOM,0,0.0,89.1,89.1,2007.0,606,Đầu tư PV-Inconess,http://www.pv-inconess.com.vn,,,,,,,
S12,Xây dựng và Vật liệu,Construction & Materials,UPCOM,448,0.111,5.0,5.0,2004.0,18,Sông Đà 12,http://www.sd12.com.vn,,,,,,,
S12,Xây dựng và Vật liệu,Construction & Materials,UPCOM,448,0.111,5.0,5.0,2004.0,18,Sông Đà 12,http://www.sd12.com.vn,,,,,,,
S27,Xây dựng và Vật liệu,Construction & Materials,UPCOM,257,0.01,1.6,1.6,1996.0,0,Sông Đà 27,http://www.songda27.com.vn,,,,,,,
S27,Xây dựng và Vật liệu,Construction & Materials,UPCOM,257,0.01,1.6,1.6,1996.0,0,Sông Đà 27,http://www.songda27.com.vn,,,,,,,
S4A,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,1053,0.001,42.2,42.2,2007.0,52,Thủy điện Sê San 4A,http://sesan4a.com.vn,,,,,,,
S4A,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,1053,0.001,42.2,42.2,2007.0,52,Thủy điện Sê San 4A,http://sesan4a.com.vn,,,,,,,
S55,Xây dựng và Vật liệu,Construction & Materials,HNX,0,0.004,10.0,10.0,2004.0,64,Sông Đà 505,http://www.songda505.com.vn,,,,,,,
S55,Xây dựng và Vật liệu,Construction & Materials,HNX,0,0.004,10.0,10.0,2004.0,64,Sông Đà 505,http://www.songda505.com.vn,,,,,,,
RIC,Du lịch và Giải trí,Travel & Leisure,UPCOM,0,0.285,70.4,28.7,2005.0,465,Quốc tế Hoàng Gia,https://royalhalonghotel.com,,,,,,,
RIC,Du lịch và Giải trí,Travel & Leisure,UPCOM,0,0.285,70.4,28.7,2005.0,465,Quốc tế Hoàng Gia,https://royalhalonghotel.com,,,,,,,
RTB,Hóa chất,Chemicals,UPCOM,638,0.0,87.9,87.9,2009.0,3629,Cao su Tân Biên,http://www.tabiruco.vn,,,,,,,
RTB,Hóa chất,Chemicals,UPCOM,638,0.0,87.9,87.9,2009.0,3629,Cao su Tân Biên,http://www.tabiruco.vn,,,,,,,
S72,Xây dựng và Vật liệu,Construction & Materials,UPCOM,490,0.0,12.0,12.0,2004.0,16,Sông Đà 7.02,http://www.songda702.com.vn,,,,,,,
S72,Xây dựng và Vật liệu,Construction & Materials,UPCOM,490,0.0,12.0,12.0,2004.0,16,Sông Đà 7.02,http://www.songda702.com.vn,,,,,,,
S96,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.014,11.2,11.2,2003.0,30,Sông Đà 9.06,http://www.songda906.vn,,,,,,,
S96,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.014,11.2,11.2,2003.0,30,Sông Đà 9.06,http://www.songda906.vn,,,,,,,
S74,Xây dựng và Vật liệu,Construction & Materials,UPCOM,448,0.01,6.5,6.5,2009.0,14,Sông Đà 7.04,http://www.songda704.com.vn,,,,,,,
S74,Xây dựng và Vật liệu,Construction & Materials,UPCOM,448,0.01,6.5,6.5,2009.0,14,Sông Đà 7.04,http://www.songda704.com.vn,,,,,,,
SAB,Thực phẩm và đồ uống,Food & Beverage,HOSE,4201,0.618,1282.6,1282.6,2008.0,8550,SABECO,https://www.sabeco.com.vn,,,,,,,
SAB,Thực phẩm và đồ uống,Food & Beverage,HOSE,4201,0.618,1282.6,1282.6,2008.0,8550,SABECO,https://www.sabeco.com.vn,,,,,,,
SAL,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,155,0.0,8.3,8.3,2011.0,177,Trục vớt Cứu hộ Việt Nam,http://visal.com.vn,,,,,,,
SAL,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,155,0.0,8.3,8.3,2011.0,177,Trục vớt Cứu hộ Việt Nam,http://visal.com.vn,,,,,,,
SAF,Thực phẩm và đồ uống,Food & Beverage,HNX,326,0.036,12.0,12.0,2005.0,661,Thực Phẩm SAFOCO,http://www.safocofood.com,,,,,,,
SAF,Thực phẩm và đồ uống,Food & Beverage,HNX,326,0.036,12.0,12.0,2005.0,661,Thực Phẩm SAFOCO,http://www.safocofood.com,,,,,,,
SAC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,469,0.032,4.0,4.1,2010.0,217,Dịch vụ cảng Sài Gòn,http://www.sasteco.vn,,,,,,,
SAC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,469,0.032,4.0,4.1,2010.0,217,Dịch vụ cảng Sài Gòn,http://www.sasteco.vn,,,,,,,
SAM,Công nghệ Thông tin,Technology,HOSE,23270,0.007,380.0,380.0,1998.0,636,SAM Holdings,http://samholdings.com.vn,,,,,,,
SAM,Công nghệ Thông tin,Technology,HOSE,23270,0.007,380.0,380.0,1998.0,636,SAM Holdings,http://samholdings.com.vn,,,,,,,
S99,Xây dựng và Vật liệu,Construction & Materials,HNX,8125,0.003,94.0,94.0,2003.0,699,Sông Đà 9.09 (SCI),http://scigroup.vn,,,,,,,
S99,Xây dựng và Vật liệu,Construction & Materials,HNX,8125,0.003,94.0,94.0,2003.0,699,Sông Đà 9.09 (SCI),http://scigroup.vn,,,,,,,
SAP,Truyền thông,Media,UPCOM,0,0.001,1.3,1.3,2004.0,41,In Sách TP.HCM,https://sapco.com.vn,,,,,,,
SAP,Truyền thông,Media,UPCOM,0,0.001,1.3,1.3,2004.0,41,In Sách TP.HCM,https://sapco.com.vn,,,,,,,
SBA,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,6162,0.003,60.5,60.5,2007.0,99,Sông Ba JSC,http://www.songba.vn,,,,,,,
SBA,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,6162,0.003,60.5,60.5,2007.0,99,Sông Ba JSC,http://www.songba.vn,,,,,,,
SAV,Tài nguyên Cơ bản,Basic Resources,HOSE,0,0.502,21.6,22.0,2001.0,1116,Savimex,http://www.savimex.com.vn,,,,,,,
SAV,Tài nguyên Cơ bản,Basic Resources,HOSE,0,0.502,21.6,22.0,2001.0,1116,Savimex,http://www.savimex.com.vn,,,,,,,
SB1,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1156,0.007,10.5,10.5,2006.0,260,Bia Sài Gòn - Nghệ Tĩnh,http://www.vidabeer.vn,,,,,,,
SB1,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1156,0.007,10.5,10.5,2006.0,260,Bia Sài Gòn - Nghệ Tĩnh,http://www.vidabeer.vn,,,,,,,
SBG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,246,0.0,25.0,25.0,2015.0,223,Tập Đoàn Cơ Khí Công Nghệ Cao Siba,https://siba.com.vn,,,,,,,
SBG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,246,0.0,25.0,25.0,2015.0,223,Tập Đoàn Cơ Khí Công Nghệ Cao Siba,https://siba.com.vn,,,,,,,
SBD,Công nghệ Thông tin,Technology,UPCOM,0,0.005,13.5,13.5,2004.0,219,Công nghệ Sao Bắc Đẩu,http://www.saobacdau.vn,,,,,,,
SBD,Công nghệ Thông tin,Technology,UPCOM,0,0.005,13.5,13.5,2004.0,219,Công nghệ Sao Bắc Đẩu,http://www.saobacdau.vn,,,,,,,
SBH,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,199,0.0,124.2,124.2,2007.0,112,Thủy điện Sông Ba Hạ,https://sbh.vn/,,,,,,,
SBH,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,199,0.0,124.2,124.2,2007.0,112,Thủy điện Sông Ba Hạ,https://sbh.vn/,,,,,,,
SAS,Bán lẻ,Retail,UPCOM,1124,0.004,133.5,133.5,2015.0,992,DV Hàng không sân bay TSN,https://www.sasco.com.vn,,,,,,,
SAS,Bán lẻ,Retail,UPCOM,1124,0.004,133.5,133.5,2015.0,992,DV Hàng không sân bay TSN,https://www.sasco.com.vn,,,,,,,
SBL,Thực phẩm và đồ uống,Food & Beverage,UPCOM,205,0.001,12.0,12.0,2006.0,108,Bia Sài Gòn - Bạc Liêu,http://www.biasaigonbaclieu.com,,,,,,,
SBL,Thực phẩm và đồ uống,Food & Beverage,UPCOM,205,0.001,12.0,12.0,2006.0,108,Bia Sài Gòn - Bạc Liêu,http://www.biasaigonbaclieu.com,,,,,,,
SBS,Dịch vụ tài chính,Financial Services,UPCOM,28119,0.005,146.6,146.6,2006.0,80,Chứng khoán Sacombank,http://www.sbsc.com.vn,,,,,,,
SBS,Dịch vụ tài chính,Financial Services,UPCOM,28119,0.005,146.6,146.6,2006.0,80,Chứng khoán Sacombank,http://www.sbsc.com.vn,,,,,,,
SBT,Thực phẩm và đồ uống,Food & Beverage,HOSE,22506,0.152,740.5,740.5,2007.0,2747,Mía đường Thành Thành Công - Biên Hòa,http://www.ttcagris.com.vn,,,,,,,
SBT,Thực phẩm và đồ uống,Food & Beverage,HOSE,22506,0.152,740.5,740.5,2007.0,2747,Mía đường Thành Thành Công - Biên Hòa,http://www.ttcagris.com.vn,,,,,,,
SBM,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,45.0,45.0,2007.0,107,Đầu tư PT Bắc Minh,http://sbm.com.vn,,,,,,,
SBM,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,45.0,45.0,2007.0,107,Đầu tư PT Bắc Minh,http://sbm.com.vn,,,,,,,
SBR,Hóa chất,Chemicals,UPCOM,0,0.0,81.4,81.4,2010.0,1109,Cao su Sông Bé,http://caosusongbe.vn,,,,,,,
SBR,Hóa chất,Chemicals,UPCOM,0,0.0,81.4,81.4,2010.0,1109,Cao su Sông Bé,http://caosusongbe.vn,,,,,,,
SC5,Xây dựng và Vật liệu,Construction & Materials,HOSE,1323,0.031,15.0,15.0,2003.0,282,Xây dựng Số 5,http://www.sc5.vn,,,,,,,
SC5,Xây dựng và Vật liệu,Construction & Materials,HOSE,1323,0.031,15.0,15.0,2003.0,282,Xây dựng Số 5,http://www.sc5.vn,,,,,,,
SCC,Xây dựng và Vật liệu,Construction & Materials,UPCOM,530,0.005,4.8,4.9,2002.0,9,Thương mại Đầu tư SHB,http://www.ximangsongda.vn,,,,,,,
SCC,Xây dựng và Vật liệu,Construction & Materials,UPCOM,530,0.005,4.8,4.9,2002.0,9,Thương mại Đầu tư SHB,http://www.ximangsongda.vn,,,,,,,
SBV,Bán lẻ,Retail,HOSE,481,0.147,27.3,27.4,2008.0,533,Siam Brothers Việt Nam,http://www.siambrothersvn.com,,,,,,,
SBV,Bán lẻ,Retail,HOSE,481,0.147,27.3,27.4,2008.0,533,Siam Brothers Việt Nam,http://www.siambrothersvn.com,,,,,,,
SCD,Thực phẩm và đồ uống,Food & Beverage,HOSE,516,0.068,8.5,8.5,2003.0,278,Giải khát Chương Dương,https://www.cdbeco.com.vn,,,,,,,
SCD,Thực phẩm và đồ uống,Food & Beverage,HOSE,516,0.068,8.5,8.5,2003.0,278,Giải khát Chương Dương,https://www.cdbeco.com.vn,,,,,,,
SCJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.002,57.8,57.8,2003.0,296,Xi măng Sài Sơn,http://ximangsaison.com,,,,,,,
SCJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.002,57.8,57.8,2003.0,296,Xi măng Sài Sơn,http://ximangsaison.com,,,,,,,
SCG,Xây dựng và Vật liệu,Construction & Materials,HNX,207,0.0,85.0,85.0,2019.0,482,Xây dựng SCG,https://scgr.vn,,,,,,,
SCG,Xây dựng và Vật liệu,Construction & Materials,HNX,207,0.0,85.0,85.0,2019.0,482,Xây dựng SCG,https://scgr.vn,,,,,,,
SCI,Xây dựng và Vật liệu,Construction & Materials,HNX,335,0.009,25.4,25.4,2010.0,466,SCI E&C,http://scigroup.vn,,,,,,,
SCI,Xây dựng và Vật liệu,Construction & Materials,HNX,335,0.009,25.4,25.4,2010.0,466,SCI E&C,http://scigroup.vn,,,,,,,
SCO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,131,0.0,4.1,4.2,1984.0,41,Công nghiệp Thủy Sản,http://www.seameco.com.vn,,,,,,,
SCO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,131,0.0,4.1,4.2,1984.0,41,Công nghiệp Thủy Sản,http://www.seameco.com.vn,,,,,,,
SCS,Du lịch và Giải trí,Travel & Leisure,HOSE,2013,0.286,94.4,94.4,2008.0,541,DV Hàng hóa Sài Gòn,http://www.scsc.vn,,,,,,,
SCS,Du lịch và Giải trí,Travel & Leisure,HOSE,2013,0.286,94.4,94.4,2008.0,541,DV Hàng hóa Sài Gòn,http://www.scsc.vn,,,,,,,
SCR,Bất động sản,Real Estate,HOSE,41608,0.004,395.7,395.7,2004.0,307,TTC Land,https://ttcland.vn,,,,,,,
SCR,Bất động sản,Real Estate,HOSE,41608,0.004,395.7,395.7,2004.0,307,TTC Land,https://ttcland.vn,,,,,,,
SCL,Xây dựng và Vật liệu,Construction & Materials,UPCOM,900,0.0,17.3,17.3,2007.0,167,Sông Đà Cao Cường,http://www.songdacaocuong.vn,,,,,,,
SCL,Xây dựng và Vật liệu,Construction & Materials,UPCOM,900,0.0,17.3,17.3,2007.0,167,Sông Đà Cao Cường,http://www.songdacaocuong.vn,,,,,,,
SCY,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,62.0,62.0,2008.0,870,Đóng tàu Sông Cấm,https://songcam.vn,,,,,,,
SCY,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,62.0,62.0,2008.0,870,Đóng tàu Sông Cấm,https://songcam.vn,,,,,,,
SD5,Xây dựng và Vật liệu,Construction & Materials,HNX,2404,0.023,26.0,26.0,2004.0,1107,Sông Đà 5,http://www.songda5.com.vn,,,,,,,
SD5,Xây dựng và Vật liệu,Construction & Materials,HNX,2404,0.023,26.0,26.0,2004.0,1107,Sông Đà 5,http://www.songda5.com.vn,,,,,,,
SD4,Xây dựng và Vật liệu,Construction & Materials,UPCOM,1182,0.02,10.3,10.3,2007.0,559,Sông Đà 4,http://www.songda4.vn,,,,,,,
SD4,Xây dựng và Vật liệu,Construction & Materials,UPCOM,1182,0.02,10.3,10.3,2007.0,559,Sông Đà 4,http://www.songda4.vn,,,,,,,
SD6,Xây dựng và Vật liệu,Construction & Materials,HNX,2479,0.014,34.8,34.8,2005.0,415,Sông Đà 6,http://www.songda6.com.vn,,,,,,,
SD6,Xây dựng và Vật liệu,Construction & Materials,HNX,2479,0.014,34.8,34.8,2005.0,415,Sông Đà 6,http://www.songda6.com.vn,,,,,,,
SD7,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.005,10.6,10.6,2004.0,18,Sông Đà 7,http://www.songda7.com.vn,,,,,,,
SD7,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.005,10.6,10.6,2004.0,18,Sông Đà 7,http://www.songda7.com.vn,,,,,,,
SD2,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.06,14.4,14.4,2006.0,189,Sông Đà 2,http://www.songda2.com.vn,,,,,,,
SD2,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.06,14.4,14.4,2006.0,189,Sông Đà 2,http://www.songda2.com.vn,,,,,,,
SD1,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,7.8,5.0,2007.0,1,Sông Đà 1,http://www.songda1.com.vn,,,,,,,
SD1,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,7.8,5.0,2007.0,1,Sông Đà 1,http://www.songda1.com.vn,,,,,,,
SD3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,16.0,16.0,2005.0,107,Sông Đà 3,http://www.songda3.vn,,,,,,,
SD3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,16.0,16.0,2005.0,107,Sông Đà 3,http://www.songda3.vn,,,,,,,
SD9,Xây dựng và Vật liệu,Construction & Materials,HNX,5983,0.023,34.2,34.2,2005.0,418,Sông Đà 9,http://www.songda9.com,,,,,,,
SD9,Xây dựng và Vật liệu,Construction & Materials,HNX,5983,0.023,34.2,34.2,2005.0,418,Sông Đà 9,http://www.songda9.com,,,,,,,
SDA,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,2775,0.001,26.2,26.2,2003.0,59,XKLĐ Sông Đà,http://www.simco.vn,,,,,,,
SDA,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,2775,0.001,26.2,26.2,2003.0,59,XKLĐ Sông Đà,http://www.simco.vn,,,,,,,
SDB,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.002,11.0,11.0,2002.0,120,Sông Đà 207,http://www.songda207.vn,,,,,,,
SDB,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.002,11.0,11.0,2002.0,120,Sông Đà 207,http://www.songda207.vn,,,,,,,
SD8,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.11,2.8,2.8,1996.0,909,Sông Đà 8,http://www.songda8.com.vn,,,,,,,
SD8,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.11,2.8,2.8,1996.0,909,Sông Đà 8,http://www.songda8.com.vn,,,,,,,
SDG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,144,0.003,10.1,10.1,1988.0,855,Sadico Cần Thơ,http://www.sadico.com.vn,,,,,,,
SDG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,144,0.003,10.1,10.1,1988.0,855,Sadico Cần Thơ,http://www.sadico.com.vn,,,,,,,
SDD,Xây dựng và Vật liệu,Construction & Materials,UPCOM,6666,0.003,16.0,16.0,2004.0,15,Xây lắp Sông Đà,http://songdaic.vn,,,,,,,
SDD,Xây dựng và Vật liệu,Construction & Materials,UPCOM,6666,0.003,16.0,16.0,2004.0,15,Xây lắp Sông Đà,http://songdaic.vn,,,,,,,
SDJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,422,0.003,4.3,4.3,2006.0,109,Sông Đà 25,http://www.songda25.com/default.aspx,,,,,,,
SDJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,422,0.003,4.3,4.3,2006.0,109,Sông Đà 25,http://www.songda25.com/default.aspx,,,,,,,
SDN,Xây dựng và Vật liệu,Construction & Materials,HNX,295,0.227,3.0,3.0,2000.0,196,Sơn Đồng Nai,http://www.dongnaipaint.com.vn,,,,,,,
SDN,Xây dựng và Vật liệu,Construction & Materials,HNX,295,0.227,3.0,3.0,2000.0,196,Sơn Đồng Nai,http://www.dongnaipaint.com.vn,,,,,,,
SDK,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,167,0.02,2.6,2.6,2006.0,203,Cơ khí Luyện Kim,http://www.sadakim.vn,,,,,,,
SDK,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,167,0.02,2.6,2.6,2006.0,203,Cơ khí Luyện Kim,http://www.sadakim.vn,,,,,,,
SDC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,575,0.033,2.6,2.6,2005.0,153,Tư vấn Sông Đà,http://www.sdcc.com.vn,,,,,,,
SDC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,575,0.033,2.6,2.6,2005.0,153,Tư vấn Sông Đà,http://www.sdcc.com.vn,,,,,,,
SDP,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,11.1,11.1,2005.0,15,Công ty Cổ phần SDP,http://www.sdp.com.vn,,,,,,,
SDP,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.001,11.1,11.1,2005.0,15,Công ty Cổ phần SDP,http://www.sdp.com.vn,,,,,,,
SDT,Xây dựng và Vật liệu,Construction & Materials,HNX,1618,0.011,42.7,42.7,2005.0,664,Sông Đà 10,http://www.songda10.com.vn,,,,,,,
SDT,Xây dựng và Vật liệu,Construction & Materials,HNX,1618,0.011,42.7,42.7,2005.0,664,Sông Đà 10,http://www.songda10.com.vn,,,,,,,
SDX,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,2.5,2.3,2001.0,0,PCCC và Đầu tư XD Sông Đà,http://www.pcccsongda.vn,,,,,,,
SDX,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,2.5,2.3,2001.0,0,PCCC và Đầu tư XD Sông Đà,http://www.pcccsongda.vn,,,,,,,
SDU,Xây dựng và Vật liệu,Construction & Materials,HNX,322,0.001,20.0,20.0,2007.0,48,Đô thị Sông Đà,http://www.dothisongda.com.vn,,,,,,,
SDU,Xây dựng và Vật liệu,Construction & Materials,HNX,322,0.001,20.0,20.0,2007.0,48,Đô thị Sông Đà,http://www.dothisongda.com.vn,,,,,,,
SED,Truyền thông,Media,HNX,601,0.076,9.3,10.0,2007.0,103,Phát triển GD Phương Nam,https://phuongnam.edu.vn,,,,,,,
SED,Truyền thông,Media,HNX,601,0.076,9.3,10.0,2007.0,103,Phát triển GD Phương Nam,https://phuongnam.edu.vn,,,,,,,
SDY,Xây dựng và Vật liệu,Construction & Materials,UPCOM,391,0.003,4.5,4.5,2003.0,65,Xi măng Sông Đà Yaly,http://www.songdayaly.vn,,,,,,,
SDY,Xây dựng và Vật liệu,Construction & Materials,UPCOM,391,0.003,4.5,4.5,2003.0,65,Xi măng Sông Đà Yaly,http://www.songdayaly.vn,,,,,,,
SEA,Thực phẩm và đồ uống,Food & Beverage,UPCOM,598,0.0,125.0,125.0,2011.0,76,SEAPRODEX,https://seaprodex.vn,,,,,,,
SEA,Thực phẩm và đồ uống,Food & Beverage,UPCOM,598,0.0,125.0,125.0,2011.0,76,SEAPRODEX,https://seaprodex.vn,,,,,,,
SEB,"Điện, nước & xăng dầu khí đốt",Utilities,HNX,0,0.001,32.0,32.0,2003.0,85,Điện miền Trung,http://mientrungpid.com.vn,,,,,,,
SEB,"Điện, nước & xăng dầu khí đốt",Utilities,HNX,0,0.001,32.0,32.0,2003.0,85,Điện miền Trung,http://mientrungpid.com.vn,,,,,,,
SEP,Hóa chất,Chemicals,UPCOM,0,0.0,8.4,8.4,2007.0,550,Thương mại Quảng Trị,http://www.sepon.com.vn,,,,,,,
SEP,Hóa chất,Chemicals,UPCOM,0,0.0,8.4,8.4,2007.0,550,Thương mại Quảng Trị,http://www.sepon.com.vn,,,,,,,
SDV,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,258,0.001,5.0,5.0,2007.0,492,Dịch vụ Sonadezi,http://news.sonadezi-sdv.com.vn,,,,,,,
SDV,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,258,0.001,5.0,5.0,2007.0,492,Dịch vụ Sonadezi,http://news.sonadezi-sdv.com.vn,,,,,,,
SFG,Hóa chất,Chemicals,HOSE,765,0.007,47.9,47.9,1976.0,550,Phân bón Miền Nam,https://phanbonmiennam.com.vn,,,,,,,
SFG,Hóa chất,Chemicals,HOSE,765,0.007,47.9,47.9,1976.0,550,Phân bón Miền Nam,https://phanbonmiennam.com.vn,,,,,,,
SFC,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,0,0.008,11.2,11.3,2000.0,177,Nhiên liệu Sài Gòn,http://www.sfc.com.vn,,,,,,,
SFC,"Điện, nước & xăng dầu khí đốt",Utilities,HOSE,0,0.008,11.2,11.3,2000.0,177,Nhiên liệu Sài Gòn,http://www.sfc.com.vn,,,,,,,
SFI,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,1293,0.096,22.1,23.8,1998.0,376,Vận tải SAFI,http://www.safi.com.vn,,,,,,,
SFI,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HOSE,1293,0.096,22.1,23.8,1998.0,376,Vận tải SAFI,http://www.safi.com.vn,,,,,,,
SFN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,351,0.009,2.9,3.0,2006.0,326,Dệt lưới Sài Gòn,http://www.sfn.vn,,,,,,,
SFN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,351,0.009,2.9,3.0,2006.0,326,Dệt lưới Sài Gòn,http://www.sfn.vn,,,,,,,
SGB,Ngân hàng,Banks,UPCOM,3134,0.149,308.0,308.0,1993.0,1399,Sài Gòn Công thương,https://www.saigonbank.com.vn,,,,,,,
SGB,Ngân hàng,Banks,UPCOM,3134,0.149,308.0,308.0,1993.0,1399,Sài Gòn Công thương,https://www.saigonbank.com.vn,,,,,,,
SGH,Du lịch và Giải trí,Travel & Leisure,HNX,237,0.003,12.4,12.4,1997.0,58,Khách sạn Sài Gòn,https://saigonhotel.com.vn,,,,,,,
